OID,DQCMAINTRANSOID,SLIPNO,DISKNO,FACODE,OPERATIONOID,OPERATIONNAME,PDITEMOID,PDITEMNAME,SPITEMOID,SPITEMNAME,STDPARAMREPORTOID,STDPARAMREPORTNAME,QCCHECKSHEETOID,DQCCHECKSHEETVERSIONOID,QCCHECKSHEETNAME,DISPLAYTYPE,QCSTDPARAMOID,QCSTDPARAMNAME,HEADERNAME,HEADERVALUE,PARAMNAME,PARAMVALUE,PARAMRANK,PROFILEVALUE,CORRELATIONVALUE,PARAMJUDGE,DISKJUDGE,JUDGMENT,PDDATE,QCDATE,QCMACHINENO,QCROUND,PDSHIFT,PDTIME,QCSHIFT,PDPROCESS,QCPROCESS,SPINDLENO,NGTYPE,UPDATEBY,LASTUPDATE,PDMACHINENO,CONTROLLOTNO,QCTERMINAL,QCIP_ADDRESS,MATERIALLOTNO,MAXPOLISHROUND,STARTTIME,ENDTIME,LOADTIME,UNLOADTIME,INPUTQTY,OUTPUTQTY,NGQTY,PDTERMINAL,PDIP_ADDRESS,PDLASTUPDATE,PDUPDATEBY,ISMAXQCROUND,QCWORKEROID,STDPARAMNICKNAME,NGTYPENAME,BOXORDER,MCEVENTLIST,MCCONSUMPTIONLIST,SPDISK1,SPDISK2,SPDISK3,WORKERSHIFT,POLISHTIME,POLISHTIME_ACCU,PDMARKNAME,PARAMETERSPEC_OID,CUL,SUL,UL,ARUL,ARLL,LL,SLL,CLL,TARGET,CALFUNCTION,ALARM_JUDGE,BRUSHINFO,POLISHRATE,VALUEVIEW,CALCULATEBUDO,RANKIDSIZE,ISRECHECK,ISREPLACECHECK,STOCKREMOVAL,QCMEASUREDTIME,MCLINE,CUS_CORRELATION_VALUE,SHIPLOT,SHIPDATE,QCSTOCKTIME,MC_2P,MCLINE_2P,MCEVENTLIST_2P,MCCONSUMPTIONLIST_2P,PDPROCESS_2P,GROUPITEMOID,GROUPITEMNAME,DATE2P,SHIFT2P,DS_1P_THKDIFF,MVARLL,MVARUL,STDPARAMTYPEOID,STDPARAMTYPENAME,PARAMTYPEVALUE,GENERALREPORTOID,GENERALREPORTNAME,CUSTOMERCORRELATION,NGUSL,NGLSL,NGUCL,NGLCL,BATCHNO,BATCHQTY,BATCHTYPE,BATCHSEQ,MAINSLIPNO
38D46BDE1A680308E063AC19062A0DA6,38D4D010FEDF0370E063AC19062AAFE1,561S945997,1,1,500,PP,,,9e3af8f4-9963-4918-998b-25560a816ddf,GG597B-LG,B9752FCB72360292E053AC190628EDFE,PP Thickness Max Disk,913B723B81810266E053AC190628790E,B9753FDB012A01F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,b3ae6e6b-b982-4be4-835e-f66706f90269,PP THICKNESS MAX DISK,,,PP THICKNESS MAX DISK,0.50296,,,0.50296,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#317,1,DAY,740,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3B19,FUSO,VII-USTN-04,172.19.21.66,F24EWX-164M-5-1,1,740,805,740,805,50,50,0,,,2025-07-01 08:11:51,SYSTEM,1,HY20171152,PP TN Max Disk,,10,,PAD LIFE(H)=27|PAD LIFE(M)=08|PAD LIFE(BATCH)=2104|STOP TIME=0019|CR TIME=0002|PAD LOT=P510091|PAD TYPE=NP359|SLURRY LOT=GY134B|SLURRY TYPE=AR35KTE|SLURRY LIFE=11|FILTER LIFE=114|BRUSH TYPE=B|BRUSH LIFE=19120|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=66|DRESSER LIFE=14149|DRESSER TIME=500|CARRIER IN(B)=71|CARRIER OUT(B)=1203|CARRIER IN SET=E44000GD|CARRIER OUT SET=S451264GD|ETCHING LIFE=71|SLURRY FLOW RATE=2|WEIGHT=700|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.7|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-0.507|SUN GEAR LIFE=54|INNER GEAR LIFE=54|IP TOOL=14.5.2.1|TOTAL STOP TIME=5.3,,,,C,23.27,23.27,,,,,,,,,,,,,,,0.86,0.50296,1,,,,,2025-07-01 08:09:03,11,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,,,,,,0,,0,
38D46BDE1A6A0308E063AC19062A0DA6,38D4D010FEDF0370E063AC19062AAFE1,561S945997,1,1,500,PP,,,9e3af8f4-9963-4918-998b-25560a816ddf,GG597B-LG,B9754015AA0B0278E053AC190628209E,PP ThicknessDiff Disk,913B723B81810266E053AC190628790E,B9753FDB012A01F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,8e91456f-663b-4577-8791-6f59f9c64229,PP THICKNESSDIFF DISK,,,PP THICKNESSDIFF DISK,0.00007,,,0.00007,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#317,1,DAY,740,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3B19,FUSO,VII-USTN-04,172.19.21.66,F24EWX-164M-5-1,1,740,805,740,805,50,50,0,,,2025-07-01 08:11:51,SYSTEM,1,HY20171152,PP TN Diff Disk,,12,,PAD LIFE(H)=27|PAD LIFE(M)=08|PAD LIFE(BATCH)=2104|STOP TIME=0019|CR TIME=0002|PAD LOT=P510091|PAD TYPE=NP359|SLURRY LOT=GY134B|SLURRY TYPE=AR35KTE|SLURRY LIFE=11|FILTER LIFE=114|BRUSH TYPE=B|BRUSH LIFE=19120|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=66|DRESSER LIFE=14149|DRESSER TIME=500|CARRIER IN(B)=71|CARRIER OUT(B)=1203|CARRIER IN SET=E44000GD|CARRIER OUT SET=S451264GD|ETCHING LIFE=71|SLURRY FLOW RATE=2|WEIGHT=700|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.7|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-0.507|SUN GEAR LIFE=54|INNER GEAR LIFE=54|IP TOOL=14.5.2.1|TOTAL STOP TIME=5.3,,,,C,23.27,23.27,,,,,,,,,,,,,,,0.86,0.00007,1,,,,,2025-07-01 08:09:03,11,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,,,,,,0,,0,
38D46BDE1A6C0308E063AC19062A0DA6,38D4D010FEDF0370E063AC19062AAFE1,561S945997,1,1,500,PP,,,9e3af8f4-9963-4918-998b-25560a816ddf,GG597B-LG,913B72334F74026CE053AC1906284579,PP Thickness,913B723B81810266E053AC190628790E,B9753FDB012A01F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,82EF3CD56E144DED975478570BBEAC78,PP THICKNESS AFTER,,,PP THICKNESS AFTER,0.5029,,,0.5029,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#317,1,DAY,740,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3B19,FUSO,VII-USTN-04,172.19.21.66,F24EWX-164M-5-1,1,740,805,740,805,50,50,0,,,2025-07-01 08:11:51,SYSTEM,1,HY20171152,PP TH_AF,,2,,PAD LIFE(H)=27|PAD LIFE(M)=08|PAD LIFE(BATCH)=2104|STOP TIME=0019|CR TIME=0002|PAD LOT=P510091|PAD TYPE=NP359|SLURRY LOT=GY134B|SLURRY TYPE=AR35KTE|SLURRY LIFE=11|FILTER LIFE=114|BRUSH TYPE=B|BRUSH LIFE=19120|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=66|DRESSER LIFE=14149|DRESSER TIME=500|CARRIER IN(B)=71|CARRIER OUT(B)=1203|CARRIER IN SET=E44000GD|CARRIER OUT SET=S451264GD|ETCHING LIFE=71|SLURRY FLOW RATE=2|WEIGHT=700|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.7|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-0.507|SUN GEAR LIFE=54|INNER GEAR LIFE=54|IP TOOL=14.5.2.1|TOTAL STOP TIME=5.3,,,,C,23.27,23.27,,32B94D1470EC02E8E063AC19062AF14F,1.0,,0.509,0.508,0.494,0.493,,,0.501,,0.0,,0.86,0.5029,1,,,,,2025-07-01 08:09:03,11,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,0.01,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE1B010308E063AC19062A0DA6,38D4D010FF530370E063AC19062AAFE1,561S961248,1,1,500,PP,,,e8c3d9ef-095e-4323-89cf-4ea6ef3debe4,GO597B-D,F2BF05B0FC640194E053AC190628E156,PP Gap polishing rate,F2BF05B0F2350194E053AC190628E156,F2BF05B0F2360194E053AC190628E156,PP GAP POLISHING RATE DATA SHEET,NUMERICTEXTBOX,ca25b5eb-479d-4f11-8086-c32eae0e4d82,PP GAP POLISHING RATE,,,PP GAP POLISHING RATE,-0.050,,,-0.050,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#337,1,DAY,734,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3602,FUSO,VII-LSTN-37,172.19.21.120,H30006E1562301-4-1,1,734,807,734,807,50,50,0,,,2025-07-01 08:12:02,SYSTEM,1,HY20171152,PP Gap polishing rate,,1,BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=14|PAD LIFE(M)=36|PAD LIFE(BATCH)=12999|STOP TIME=0029|CR TIME=0003|PAD LOT=P510085|PAD TYPE=NP359|SLURRY LOT=H3111B|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=54|BRUSH LIFE=5680|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=41|DRESSER LIFE=3068|DRESSER TIME=300|CARRIER IN(B)=130|CARRIER OUT(B)=1367|CARRIER IN SET=E476060A|CARRIER OUT SET=S451288OA|ETCHING LIFE=30|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=0.05|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.2|WEIGHT DRESSING=80|LINEAR SCALE=-2.1|INVERT SUN GEAR LIFE=319|INVERT INNER GEAR LIFE=319|IP TOOL=15.8.3.6|TOTAL STOP TIME=4.75,,,,C,29.17,29.17,,99019751-720d-4e84-81a0-b1ea00ed1a55,,,,0.2,-0.15,,,,,,0.0,,1.03,-0.050,1,,,,,2025-07-01 08:11:25,06,,,,000,,,,,,73576a50-9f4d-4aa9-b2b3-aa296c4ba215,HPG1-GO597B,,,,,,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE1B050308E063AC19062A0DA6,38D4D010FF380370E063AC19062AAFE1,561S961248,1,1,500,PP,,,e8c3d9ef-095e-4323-89cf-4ea6ef3debe4,GO597B-D,B06FC6AEBE5D0156E053AC190628FFFA,PP Polishing Rate,B06FC653145C01F4E053AC190628ACED,B97541409F0801F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,1abbd583-5e83-48cd-9e49-dd2ffaccb998,PP POLISHING RATE,,,PP POLISHING RATE,1.03,,,1.03,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#337,1,DAY,734,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3602,FUSO,VII-LSTN-37,172.19.21.120,H30006E1562301-4-1,1,734,807,734,807,50,50,0,,,2025-07-01 08:12:02,SYSTEM,1,HY20171152,PP P_Rate,,7,BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=14|PAD LIFE(M)=36|PAD LIFE(BATCH)=12999|STOP TIME=0029|CR TIME=0003|PAD LOT=P510085|PAD TYPE=NP359|SLURRY LOT=H3111B|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=54|BRUSH LIFE=5680|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=41|DRESSER LIFE=3068|DRESSER TIME=300|CARRIER IN(B)=130|CARRIER OUT(B)=1367|CARRIER IN SET=E476060A|CARRIER OUT SET=S451288OA|ETCHING LIFE=30|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=0.05|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.2|WEIGHT DRESSING=80|LINEAR SCALE=-2.1|INVERT SUN GEAR LIFE=319|INVERT INNER GEAR LIFE=319|IP TOOL=15.8.3.6|TOTAL STOP TIME=4.75,,,,C,29.17,29.17,,3c65160f-24fc-4b31-9502-b3070109adc1,,,,1.4,0.75,,,,,,0.0,,1.03,1.03,1,,,,,2025-07-01 08:11:25,06,,,,000,,,,,,73576a50-9f4d-4aa9-b2b3-aa296c4ba215,HPG1-GO597B,,,,,,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE1B070308E063AC19062A0DA6,38D4D010FF380370E063AC19062AAFE1,561S961248,1,1,500,PP,,,e8c3d9ef-095e-4323-89cf-4ea6ef3debe4,GO597B-D,B473FC3106DE02D0E053AC190628353F,PP Stock Removal min,B06FC653145C01F4E053AC190628ACED,B97541409F0801F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,21f92915-05de-468a-b258-74810796920c,PP STOCK REMOVAL MIN,,,PP STOCK REMOVAL MIN,0.029,,,0.029,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#337,1,DAY,734,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3602,FUSO,VII-LSTN-37,172.19.21.120,H30006E1562301-4-1,1,734,807,734,807,50,50,0,,,2025-07-01 08:12:02,SYSTEM,1,HY20171152,PP THSR min,,9,BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=14|PAD LIFE(M)=36|PAD LIFE(BATCH)=12999|STOP TIME=0029|CR TIME=0003|PAD LOT=P510085|PAD TYPE=NP359|SLURRY LOT=H3111B|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=54|BRUSH LIFE=5680|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=41|DRESSER LIFE=3068|DRESSER TIME=300|CARRIER IN(B)=130|CARRIER OUT(B)=1367|CARRIER IN SET=E476060A|CARRIER OUT SET=S451288OA|ETCHING LIFE=30|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=0.05|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.2|WEIGHT DRESSING=80|LINEAR SCALE=-2.1|INVERT SUN GEAR LIFE=319|INVERT INNER GEAR LIFE=319|IP TOOL=15.8.3.6|TOTAL STOP TIME=4.75,,,,C,29.17,29.17,,6a54067e-9b53-4a2b-882b-b0d500b8e0f4,,,,,0.02,,,,,,0.0,,1.03,0.029,1,,,,,2025-07-01 08:11:25,06,,,,000,,,,,,73576a50-9f4d-4aa9-b2b3-aa296c4ba215,HPG1-GO597B,,,,,,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE1B090308E063AC19062A0DA6,38D4D010FF380370E063AC19062AAFE1,561S961248,1,1,500,PP,,,e8c3d9ef-095e-4323-89cf-4ea6ef3debe4,GO597B-D,B06FC6AEBE5E0156E053AC190628FFFA,PP Polishing Time,B06FC653145C01F4E053AC190628ACED,B97541409F0801F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,f00bacbc-887a-43fe-bfd5-ee6e99db704e,PP POLISHING TIME,,,PP POLISHING TIME,29.17,,,29.17,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#337,1,DAY,734,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3602,FUSO,VII-LSTN-37,172.19.21.120,H30006E1562301-4-1,1,734,807,734,807,50,50,0,,,2025-07-01 08:12:02,SYSTEM,1,HY20171152,PP P_Time,,6,BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=14|PAD LIFE(M)=36|PAD LIFE(BATCH)=12999|STOP TIME=0029|CR TIME=0003|PAD LOT=P510085|PAD TYPE=NP359|SLURRY LOT=H3111B|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=54|BRUSH LIFE=5680|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=41|DRESSER LIFE=3068|DRESSER TIME=300|CARRIER IN(B)=130|CARRIER OUT(B)=1367|CARRIER IN SET=E476060A|CARRIER OUT SET=S451288OA|ETCHING LIFE=30|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=0.05|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.2|WEIGHT DRESSING=80|LINEAR SCALE=-2.1|INVERT SUN GEAR LIFE=319|INVERT INNER GEAR LIFE=319|IP TOOL=15.8.3.6|TOTAL STOP TIME=4.75,,,,C,29.17,29.17,,dfb9efd5-6c11-466d-865c-b0d500b89a1c,,,,40.0,14.0,,,,,,0.0,,1.03,29.17,1,,,,,2025-07-01 08:11:25,06,,,,000,,,,,,73576a50-9f4d-4aa9-b2b3-aa296c4ba215,HPG1-GO597B,,,,,,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE19CD0308E063AC19062A0DA6,38D4D010FE7E0370E063AC19062AAFE1,561S618611,2,1,500,PP,,,9a7e2d21-93c4-4545-af4f-3466167e5e99,GG597B-LB,A50BB48A5FC1016EE053AC190628AAF2,PP Repolish Cause,8C3FDAA7169D0232E053AC190628C856,B9752F44BF21019AE053AC190628BC10,PP THICKNESS DATA SHEET,COMBOBOX,E0B5E9876BE64F8382ABCF90B0C77CCA,PP REPOLISH CAUSE,,,PP REPOLISH CAUSE,O,,,O,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#328,1,DAY,743,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3113,FUSO,VII-LSTN-28,172.19.21.187,F24DTP-185-3-1,1,743,807,743,807,50,50,0,,,2025-07-01 08:11:21,SYSTEM,1,HY20171152,PP Cause,,4,KIZU PAD|BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=25|PAD LIFE(M)=58|PAD LIFE(BATCH)=32390|STOP TIME=0026|CR TIME=0010|PAD LOT=P510086|PAD TYPE=NP359|SLURRY LOT=GY011A|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=391|BRUSH TYPE=2|BRUSH LIFE=2299|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=33|DRESSER LIFE=16925|DRESSER TIME=500|CARRIER IN(B)=575|CARRIER OUT(B)=1298|CARRIER IN SET=E43507X|CARRIER OUT SET=S45729X|ETCHING LIFE=90|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=49.15|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.5|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-1.051|SUN GEAR LIFE=5|INNER GEAR LIFE=3|INVERT SUN GEAR LIFE=310|INVERT INNER GEAR LIFE=330|IP TOOL=3.10.2.5|TOTAL STOP TIME=4.33,,,,C,22.67,22.67,,,,,,,,,,,,,,,0.97,O,1,,,,,2025-07-01 08:11:21,01,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,,,,,,0,,0,
38D46BDE19CF0308E063AC19062A0DA6,38D4D010FE7E0370E063AC19062AAFE1,561S618611,2,1,500,PP,,,9a7e2d21-93c4-4545-af4f-3466167e5e99,GG597B-LB,8C3FD2143E2202DCE053AC1906289E10,PP Thickness Before,8C3FDAA7169D0232E053AC190628C856,B9752F44BF21019AE053AC190628BC10,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,CA6E25AB446242DF8B2B66E86B181C11,PP THICKNESS BEFORE,,,PP THICKNESS BEFORE,0.522,,,0.522,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#328,1,DAY,743,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3113,FUSO,VII-LSTN-28,172.19.21.187,F24DTP-185-3-1,1,743,807,743,807,50,50,0,,,2025-07-01 08:11:21,SYSTEM,1,HY20171152,PP TH_BF,,1,KIZU PAD|BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=25|PAD LIFE(M)=58|PAD LIFE(BATCH)=32390|STOP TIME=0026|CR TIME=0010|PAD LOT=P510086|PAD TYPE=NP359|SLURRY LOT=GY011A|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=391|BRUSH TYPE=2|BRUSH LIFE=2299|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=33|DRESSER LIFE=16925|DRESSER TIME=500|CARRIER IN(B)=575|CARRIER OUT(B)=1298|CARRIER IN SET=E43507X|CARRIER OUT SET=S45729X|ETCHING LIFE=90|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=49.15|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.5|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-1.051|SUN GEAR LIFE=5|INNER GEAR LIFE=3|INVERT SUN GEAR LIFE=310|INVERT INNER GEAR LIFE=330|IP TOOL=3.10.2.5|TOTAL STOP TIME=4.33,,,,C,22.67,22.67,,C5A5237E5DF9013AE053AC190628EDCA,,,,0.529,0.515,,,,0.522,,0.0,,0.97,0.522,1,,,,,2025-07-01 08:11:21,01,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE19D10308E063AC19062A0DA6,38D4D010FE7E0370E063AC19062AAFE1,561S618611,2,1,500,PP,,,9a7e2d21-93c4-4545-af4f-3466167e5e99,GG597B-LB,913B72045890026CE053AC1906284579,PP Thickness Diff,8C3FDAA7169D0232E053AC190628C856,B9752F44BF21019AE053AC190628BC10,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,BAD8890A2144478DAC98524A0284C354,PP TN DIFF,,,PP TN DIFF,0.0007,,,0.0007,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#328,1,DAY,743,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3113,FUSO,VII-LSTN-28,172.19.21.187,F24DTP-185-3-1,1,743,807,743,807,50,50,0,,,2025-07-01 08:11:21,SYSTEM,1,HY20171152,PP TN Diff,,5,KIZU PAD|BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=25|PAD LIFE(M)=58|PAD LIFE(BATCH)=32390|STOP TIME=0026|CR TIME=0010|PAD LOT=P510086|PAD TYPE=NP359|SLURRY LOT=GY011A|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=391|BRUSH TYPE=2|BRUSH LIFE=2299|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=33|DRESSER LIFE=16925|DRESSER TIME=500|CARRIER IN(B)=575|CARRIER OUT(B)=1298|CARRIER IN SET=E43507X|CARRIER OUT SET=S45729X|ETCHING LIFE=90|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=49.15|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.5|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-1.051|SUN GEAR LIFE=5|INNER GEAR LIFE=3|INVERT SUN GEAR LIFE=310|INVERT INNER GEAR LIFE=330|IP TOOL=3.10.2.5|TOTAL STOP TIME=4.33,,,,C,22.67,22.67,,12FB190CE64D03B2E063AC19062AFDFB,,,0.0045,0.002,0.0001,,,,0.001,,0.0,,0.97,0.0007,1,,,,,2025-07-01 08:11:21,01,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE19D30308E063AC19062A0DA6,38D4D010FE7E0370E063AC19062AAFE1,561S618611,2,1,500,PP,,,9a7e2d21-93c4-4545-af4f-3466167e5e99,GG597B-LB,8C3FD2143E1B02DCE053AC1906289E10,PP Polishing Time,8C3FDAA7169D0232E053AC190628C856,B9752F44BF21019AE053AC190628BC10,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,f00bacbc-887a-43fe-bfd5-ee6e99db704e,PP POLISHING TIME,,,PP POLISHING TIME,22.67,,,22.67,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#328,1,DAY,743,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3113,FUSO,VII-LSTN-28,172.19.21.187,F24DTP-185-3-1,1,743,807,743,807,50,50,0,,,2025-07-01 08:11:21,SYSTEM,1,HY20171152,PP P_Time,,6,KIZU PAD|BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=25|PAD LIFE(M)=58|PAD LIFE(BATCH)=32390|STOP TIME=0026|CR TIME=0010|PAD LOT=P510086|PAD TYPE=NP359|SLURRY LOT=GY011A|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=391|BRUSH TYPE=2|BRUSH LIFE=2299|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=33|DRESSER LIFE=16925|DRESSER TIME=500|CARRIER IN(B)=575|CARRIER OUT(B)=1298|CARRIER IN SET=E43507X|CARRIER OUT SET=S45729X|ETCHING LIFE=90|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=49.15|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.5|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-1.051|SUN GEAR LIFE=5|INNER GEAR LIFE=3|INVERT SUN GEAR LIFE=310|INVERT INNER GEAR LIFE=330|IP TOOL=3.10.2.5|TOTAL STOP TIME=4.33,,,,C,22.67,22.67,,AD9C9219AD1E01BEE053AC190628B414,,,,35.0,14.0,,,,,,0.0,,0.97,22.67,1,,,,,2025-07-01 08:11:21,01,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,0.0,,0.0,0.0,,0,,0,
